resId,sampUnitIds,sampId,sampCountry,sampY,sampM,sampD,sampEventInfo,sampSize,sampSizeUnit,sampSizeUnit_desc,sampMatCode,sampMatText,analysisY,analysisM,analysisD,anPortSeq,labId,labAccred,labAccred_desc,paramCode,paramCode_desc,paramText,anMethRefId,anMethCode,anMethCode_desc,anMethText,resUnit,resUnit_desc,resLOD,resLOQ,resVal,resValRec,resValRecCorr,exprResType,exprResType_desc,resQualValue,resType,resType_desc,resValUncert,resValUncertSD
Vir739,sampHoldingId=Serra da Lousa$herdId=4,Vi739,PT,2019,11,12,com=sampT 14:16,20,G155A,Milligram,A16XE#F01.A04TJ,Adult bees,2019,12,16,1,AU_DK,L003A,None,RF-00011954-PAR,Deformed wing virus - type A,,QPCR for (R/D)NA quantification,F087A,Quantitative polymerase chain reaction (QPCR),QPCR for (R/D)NA quantification,G295A,Log10 of count,0,0,7.3,,,,.,,VAL,Numerical Value,,
Vir743,sampHoldingId=Serra da Lousa$herdId=5,Vi743,PT,2019,11,12,com=sampT 14:16,20,G155A,Milligram,A16XE#F01.A04TJ,Adult bees,2019,12,16,1,AU_DK,L003A,None,RF-00011955-PAR,Deformed wing virus - type B,,QPCR for (R/D)NA quantification,F087A,Quantitative polymerase chain reaction (QPCR),QPCR for (R/D)NA quantification,G295A,Log10 of count,0,0,7.9,,,,.,,VAL,Numerical Value,,
Vir740,sampHoldingId=Serra da Lousa$herdId=4,Vi740,PT,2019,11,12,com=sampT 14:16,20,G155A,Milligram,A16XE#F01.A04TJ,Adult bees,2019,12,16,1,AU_DK,L003A,None,RF-00011955-PAR,Deformed wing virus - type B,,QPCR for (R/D)NA quantification,F087A,Quantitative polymerase chain reaction (QPCR),QPCR for (R/D)NA quantification,G295A,Log10 of count,0,0,6.2,,,,.,,VAL,Numerical Value,,
Vir741,sampHoldingId=Serra da Lousa$herdId=4,Vi741,PT,2019,11,12,com=sampT 14:16,20,G155A,Milligram,A16XE#F01.A04TJ,Adult bees,2019,12,16,1,AU_DK,L003A,None,RF-00011956-PAR,Sacbrood virus,,QPCR for (R/D)NA quantification,F087A,Quantitative polymerase chain reaction (QPCR),QPCR for (R/D)NA quantification,G295A,Log10 of count,0,0,0,,,,.,,VAL,Numerical Value,,
Vir742,sampHoldingId=Serra da Lousa$herdId=5,Vi742,PT,2019,11,12,com=sampT 14:16,20,G155A,Milligram,A16XE#F01.A04TJ,Adult bees,2019,12,16,1,AU_DK,L003A,None,RF-00011952-PAR,Acute bee paralysis virus,,QPCR for (R/D)NA quantification,F087A,Quantitative polymerase chain reaction (QPCR),QPCR for (R/D)NA quantification,G295A,Log10 of count,0,0,0,,,,.,,VAL,Numerical Value,,
Vir744,sampHoldingId=Serra da Lousa$herdId=5,Vi744,PT,2019,11,12,com=sampT 14:16,20,G155A,Milligram,A16XE#F01.A04TJ,Adult bees,2019,12,16,1,AU_DK,L003A,None,RF-00011956-PAR,Sacbrood virus,,QPCR for (R/D)NA quantification,F087A,Quantitative polymerase chain reaction (QPCR),QPCR for (R/D)NA quantification,G295A,Log10 of count,0,0,0,,,,.,,VAL,Numerical Value,,
Vir745,sampHoldingId=Serra da Lousa$herdId=5,Vi745,PT,2019,11,12,com=sampT 14:16,20,G155A,Milligram,A16XE#F01.A04TJ,Adult bees,2019,12,16,1,AU_DK,L003A,None,RF-00011954-PAR,Deformed wing virus - type A,,QPCR for (R/D)NA quantification,F087A,Quantitative polymerase chain reaction (QPCR),QPCR for (R/D)NA quantification,G295A,Log10 of count,0,0,7.5,,,,.,,VAL,Numerical Value,,
Pol329,sampHoldingId=Serra da Lousa$herdId=,Po329,PT,2020,3,16,com=sampT 15:00,500,G297A,Grain,A0CVH,Pollen from bees,2020,12,8,1,Pollen_LIB,L003A,None,RF-XXXX-XXX-XXX,Not in list,Salix,Microscopic detection,F536A,Microscopic detection,Microscopic detection,G138A,Percent,,,6.2,,,,.,POS,VAL,Numerical Value,,
Pol330,sampHoldingId=Serra da Lousa$herdId=,Po330,PT,2020,3,16,com=sampT 15:00,500,G297A,Grain,A0CVH,Pollen from bees,2020,12,8,1,Pollen_LIB,L003A,None,RF-XXXX-XXX-XXX,Not in list,Quercus ilex,Microscopic detection,F536A,Microscopic detection,Microscopic detection,G138A,Percent,,,26,,,,.,POS,VAL,Numerical Value,,
Pol331,sampHoldingId=Serra da Lousa$herdId=,Po331,PT,2020,3,16,com=sampT 15:00,500,G297A,Grain,A0CVH,Pollen from bees,2020,12,8,1,Pollen_LIB,L003A,None,RF-XXXX-XXX-XXX,Not in list,Rubus,Microscopic detection,F536A,Microscopic detection,Microscopic detection,G138A,Percent,,,11.4,,,,.,POS,VAL,Numerical Value,,
Pol332,sampHoldingId=Serra da Lousa$herdId=,Po332,PT,2020,3,16,com=sampT 15:00,500,G297A,Grain,A0CVH,Pollen from bees,2020,12,8,1,Pollen_LIB,L003A,None,RF-XXXX-XXX-XXX,Not in list,Eucalyptus,Microscopic detection,F536A,Microscopic detection,Microscopic detection,G138A,Percent,,,46.2,,,,.,POS,VAL,Numerical Value,,
Pol333,sampHoldingId=Serra da Lousa$herdId=,Po333,PT,2020,3,16,com=sampT 15:00,500,G297A,Grain,A0CVH,Pollen from bees,2020,12,8,1,Pollen_LIB,L003A,None,RF-XXXX-XXX-XXX,Not in list,Erica australis,Microscopic detection,F536A,Microscopic detection,Microscopic detection,G138A,Percent,,,3.6,,,,.,POS,VAL,Numerical Value,,
Var149,sampHoldingId=Serra da Lousa$herdId=4,Va149,PT,2020,3,27,com=sampT 15:43,1,G296A,Colony,A16XE#F01.A04TJ,Adult bees,2020,3,27,1,UC_PT,L003A,None,RF-00011963-PAR,Varroa,,Mite down-fall,F701A,Mite fall,Mite down-fall in 24h,G291A,number per 100 adult bees,,,73,,,,.,POS,VAL,Numerical Value,,
Var150,sampHoldingId=Serra da Lousa$herdId=8,Va150,PT,2020,3,27,com=sampT 15:43,1,G296A,Colony,A16XE#F01.A04TJ,Adult bees,2020,3,27,1,UC_PT,L003A,None,RF-00011963-PAR,Varroa,,Mite down-fall,F701A,Mite fall,Mite down-fall in 24h,G291A,number per 100 adult bees,,,84,,,,.,POS,VAL,Numerical Value,,
Var151,sampHoldingId=Serra da Lousa$herdId=11,Va151,PT,2020,3,27,com=sampT 15:43,1,G296A,Colony,A16XE#F01.A04TJ,Adult bees,2020,3,27,1,UC_PT,L003A,None,RF-00011963-PAR,Varroa,,Mite down-fall,F701A,Mite fall,Mite down-fall in 24h,G291A,number per 100 adult bees,,,,,,,.,,LOD,Non Detected Value ( less than LOD),,
Var152,sampHoldingId=Serra da Lousa$herdId=2,Va152,PT,2020,3,27,com=sampT 15:43,1,G296A,Colony,A16XE#F01.A04TJ,Adult bees,2020,3,27,1,UC_PT,L003A,None,RF-00011963-PAR,Varroa,,Mite down-fall,F701A,Mite fall,Mite down-fall in 24h,G291A,number per 100 adult bees,,,74,,,,.,POS,VAL,Numerical Value,,
Var153,sampHoldingId=Serra da Lousa$herdId=3,Va153,PT,2020,3,27,com=sampT 15:43,1,G296A,Colony,A16XE#F01.A04TJ,Adult bees,2020,3,27,1,UC_PT,L003A,None,RF-00011963-PAR,Varroa,,Mite down-fall,F701A,Mite fall,Mite down-fall in 24h,G291A,number per 100 adult bees,,,27,,,,.,POS,VAL,Numerical Value,,
Var154,sampHoldingId=Serra da Lousa$herdId=5,Va154,PT,2020,3,27,com=sampT 15:43,1,G296A,Colony,A16XE#F01.A04TJ,Adult bees,2020,3,27,1,UC_PT,L003A,None,RF-00011963-PAR,Varroa,,Mite down-fall,F701A,Mite fall,Mite down-fall in 24h,G291A,number per 100 adult bees,,,38,,,,.,POS,VAL,Numerical Value,,
Pol334,sampHoldingId=Serra da Lousa$herdId=,Po334,PT,2020,4,10,com=sampT 15:00,500,G297A,Grain,A0CVH,Pollen from bees,2020,12,8,1,Pollen_LIB,L003A,None,RF-XXXX-XXX-XXX,Not in list,Quercus ilex,Microscopic detection,F536A,Microscopic detection,Microscopic detection,G138A,Percent,,,46,,,,.,POS,VAL,Numerical Value,,
Pol335,sampHoldingId=Serra da Lousa$herdId=,Po335,PT,2020,4,10,com=sampT 15:00,500,G297A,Grain,A0CVH,Pollen from bees,2020,12,8,1,Pollen_LIB,L003A,None,RF-XXXX-XXX-XXX,Not in list,Prunus/Pyrinae,Microscopic detection,F536A,Microscopic detection,Microscopic detection,G138A,Percent,,,19,,,,.,POS,VAL,Numerical Value,,
Pol336,sampHoldingId=Serra da Lousa$herdId=,Po336,PT,2020,4,10,com=sampT 15:00,500,G297A,Grain,A0CVH,Pollen from bees,2020,12,8,1,Pollen_LIB,L003A,None,RF-XXXX-XXX-XXX,Not in list,Rubus,Microscopic detection,F536A,Microscopic detection,Microscopic detection,G138A,Percent,,,9.4,,,,.,POS,VAL,Numerical Value,,
Var155,sampHoldingId=Serra da Lousa$herdId=11,Va155,PT,2020,4,11,com=sampT 15:43,1,G296A,Colony,A16XE#F01.A04TJ,Adult bees,2020,4,11,1,UC_PT,L003A,None,RF-00011963-PAR,Varroa,,Mite down-fall,F701A,Mite fall,Mite down-fall in 24h,G291A,number per 100 adult bees,,,,,,,.,,LOD,Non Detected Value ( less than LOD),,
Pol337,sampHoldingId=Serra da Lousa$herdId=,Po337,PT,2020,4,10,com=sampT 15:00,500,G297A,Grain,A0CVH,Pollen from bees,2020,12,8,1,Pollen_LIB,L003A,None,RF-XXXX-XXX-XXX,Not in list,Eucalyptus,Microscopic detection,F536A,Microscopic detection,Microscopic detection,G138A,Percent,,,5.2,,,,.,POS,VAL,Numerical Value,,
Pol338,sampHoldingId=Serra da Lousa$herdId=,Po338,PT,2020,4,10,com=sampT 15:00,500,G297A,Grain,A0CVH,Pollen from bees,2020,12,8,1,Pollen_LIB,L003A,None,RF-XXXX-XXX-XXX,Not in list,Erica arborea,Microscopic detection,F536A,Microscopic detection,Microscopic detection,G138A,Percent,,,5,,,,.,POS,VAL,Numerical Value,,
Pol339,sampHoldingId=Serra da Lousa$herdId=,Po339,PT,2020,4,10,com=sampT 15:00,500,G297A,Grain,A0CVH,Pollen from bees,2020,12,8,1,Pollen_LIB,L003A,None,RF-XXXX-XXX-XXX,Not in list,Erica scoparia,Microscopic detection,F536A,Microscopic detection,Microscopic detection,G138A,Percent,,,9.8,,,,.,POS,VAL,Numerical Value,,
Var156,sampHoldingId=Serra da Lousa$herdId=2,Va156,PT,2020,4,11,com=sampT 15:43,1,G296A,Colony,A16XE#F01.A04TJ,Adult bees,2020,4,11,1,UC_PT,L003A,None,RF-00011963-PAR,Varroa,,Mite down-fall,F701A,Mite fall,Mite down-fall in 24h,G291A,number per 100 adult bees,,,40.5,,,,.,POS,VAL,Numerical Value,,
Var157,sampHoldingId=Serra da Lousa$herdId=3,Va157,PT,2020,4,11,com=sampT 15:43,1,G296A,Colony,A16XE#F01.A04TJ,Adult bees,2020,4,11,1,UC_PT,L003A,None,RF-00011963-PAR,Varroa,,Mite down-fall,F701A,Mite fall,Mite down-fall in 24h,G291A,number per 100 adult bees,,,18.25,,,,.,POS,VAL,Numerical Value,,
Var158,sampHoldingId=Serra da Lousa$herdId=4,Va158,PT,2020,4,11,com=sampT 15:43,1,G296A,Colony,A16XE#F01.A04TJ,Adult bees,2020,4,11,1,UC_PT,L003A,None,RF-00011963-PAR,Varroa,,Mite down-fall,F701A,Mite fall,Mite down-fall in 24h,G291A,number per 100 adult bees,,,20.13,,,,.,POS,VAL,Numerical Value,,
Var159,sampHoldingId=Serra da Lousa$herdId=5,Va159,PT,2020,4,11,com=sampT 15:43,1,G296A,Colony,A16XE#F01.A04TJ,Adult bees,2020,4,11,1,UC_PT,L003A,None,RF-00011963-PAR,Varroa,,Mite down-fall,F701A,Mite fall,Mite down-fall in 24h,G291A,number per 100 adult bees,,,6,,,,.,POS,VAL,Numerical Value,,
Var160,sampHoldingId=Serra da Lousa$herdId=8,Va160,PT,2020,4,11,com=sampT 15:43,1,G296A,Colony,A16XE#F01.A04TJ,Adult bees,2020,4,11,1,UC_PT,L003A,None,RF-00011963-PAR,Varroa,,Mite down-fall,F701A,Mite fall,Mite down-fall in 24h,G291A,number per 100 adult bees,,,38.88,,,,.,POS,VAL,Numerical Value,,
Pol340,sampHoldingId=Serra da Lousa$herdId=,Po340,PT,2020,5,2,com=sampT 15:00,500,G297A,Grain,A0CVH,Pollen from bees,2020,12,9,1,Pollen_LIB,L003A,None,RF-XXXX-XXX-XXX,Not in list,Erica arborea,Microscopic detection,F536A,Microscopic detection,Microscopic detection,G138A,Percent,,,80,,,,.,POS,VAL,Numerical Value,,
Pol341,sampHoldingId=Serra da Lousa$herdId=,Po341,PT,2020,5,2,com=sampT 15:00,500,G297A,Grain,A0CVH,Pollen from bees,2020,12,9,1,Pollen_LIB,L003A,None,RF-XXXX-XXX-XXX,Not in list,Erica cinerea,Microscopic detection,F536A,Microscopic detection,Microscopic detection,G138A,Percent,,,6,,,,.,POS,VAL,Numerical Value,,
Pol342,sampHoldingId=Serra da Lousa$herdId=,Po342,PT,2020,5,2,com=sampT 15:00,500,G297A,Grain,A0CVH,Pollen from bees,2020,12,9,1,Pollen_LIB,L003A,None,RF-XXXX-XXX-XXX,Not in list,Erica umbellata,Microscopic detection,F536A,Microscopic detection,Microscopic detection,G138A,Percent,,,5.6,,,,.,POS,VAL,Numerical Value,,
Pol343,sampHoldingId=Serra da Lousa$herdId=,Po343,PT,2020,5,22,com=sampT 15:00,500,G297A,Grain,A0CVH,Pollen from bees,2020,12,9,1,Pollen_LIB,L003A,None,RF-XXXX-XXX-XXX,Not in list,Quercus coccifera,Microscopic detection,F536A,Microscopic detection,Microscopic detection,G138A,Percent,,,15.6,,,,.,POS,VAL,Numerical Value,,
Pol344,sampHoldingId=Serra da Lousa$herdId=,Po344,PT,2020,5,22,com=sampT 15:00,500,G297A,Grain,A0CVH,Pollen from bees,2020,12,9,1,Pollen_LIB,L003A,None,RF-XXXX-XXX-XXX,Not in list,Ranunculus,Microscopic detection,F536A,Microscopic detection,Microscopic detection,G138A,Percent,,,12.4,,,,.,POS,VAL,Numerical Value,,
Pol345,sampHoldingId=Serra da Lousa$herdId=,Po345,PT,2020,5,22,com=sampT 15:00,500,G297A,Grain,A0CVH,Pollen from bees,2020,12,9,1,Pollen_LIB,L003A,None,RF-XXXX-XXX-XXX,Not in list,Rubus,Microscopic detection,F536A,Microscopic detection,Microscopic detection,G138A,Percent,,,6.8,,,,.,POS,VAL,Numerical Value,,
Pol346,sampHoldingId=Serra da Lousa$herdId=,Po346,PT,2020,5,22,com=sampT 15:00,500,G297A,Grain,A0CVH,Pollen from bees,2020,12,9,1,Pollen_LIB,L003A,None,RF-XXXX-XXX-XXX,Not in list,Cistus,Microscopic detection,F536A,Microscopic detection,Microscopic detection,G138A,Percent,,,4.6,,,,.,POS,VAL,Numerical Value,,
Pol347,sampHoldingId=Serra da Lousa$herdId=,Po347,PT,2020,5,22,com=sampT 15:00,500,G297A,Grain,A0CVH,Pollen from bees,2020,12,9,1,Pollen_LIB,L003A,None,RF-XXXX-XXX-XXX,Not in list,Eucalyptus,Microscopic detection,F536A,Microscopic detection,Microscopic detection,G138A,Percent,,,8.6,,,,.,POS,VAL,Numerical Value,,
Pol348,sampHoldingId=Serra da Lousa$herdId=,Po348,PT,2020,5,22,com=sampT 15:00,500,G297A,Grain,A0CVH,Pollen from bees,2020,12,9,1,Pollen_LIB,L003A,None,RF-XXXX-XXX-XXX,Not in list,Erica arborea,Microscopic detection,F536A,Microscopic detection,Microscopic detection,G138A,Percent,,,28,,,,.,POS,VAL,Numerical Value,,
Pol349,sampHoldingId=Serra da Lousa$herdId=,Po349,PT,2020,5,22,com=sampT 15:00,500,G297A,Grain,A0CVH,Pollen from bees,2020,12,9,1,Pollen_LIB,L003A,None,RF-XXXX-XXX-XXX,Not in list,Erica cinerea,Microscopic detection,F536A,Microscopic detection,Microscopic detection,G138A,Percent,,,4.2,,,,.,POS,VAL,Numerical Value,,
Pol350,sampHoldingId=Serra da Lousa$herdId=,Po350,PT,2020,5,22,com=sampT 15:00,500,G297A,Grain,A0CVH,Pollen from bees,2020,12,9,1,Pollen_LIB,L003A,None,RF-XXXX-XXX-XXX,Not in list,Erica umbellata,Microscopic detection,F536A,Microscopic detection,Microscopic detection,G138A,Percent,,,18,,,,.,POS,VAL,Numerical Value,,
Nos131b,sampHoldingId=Serra da Lousa$herdId=2,No131b,PT,2020,5,29,com=sampT 12:00,1.0041,G148A,Gram,A16XE#F01.A04TJ,Adult bees,2020,12,30,1,AU_DK,L003A,None,RF-00011951-PAR,Nosema ceranae,,PCR,F086A,PCR,Species identification,,.,,,,,,,.,POS,BIN,Qualitative Value (Binary),,
Nos131a,sampHoldingId=Serra da Lousa$herdId=2,No131a,PT,2020,5,29,com=sampT 12:00,1.0041,G148A,Gram,A16XE#F01.A04TJ,Adult bees,2020,12,30,1,AU_DK,L003A,None,RF-00011951-PAR,Nosema ceranae,,Microscopic detection,F536A,Microscopic detection,Microscopic detection,G295A,Log10 of count,,,6.2,,,,.,,VAL,Numerical Value,,
Nos132a,sampHoldingId=Serra da Lousa$herdId=3,No132a,PT,2020,5,29,com=sampT 12:00,1.0009,G148A,Gram,A16XE#F01.A04TJ,Adult bees,2020,12,30,1,AU_DK,L003A,None,RF-00011951-PAR,Nosema ceranae,,Microscopic detection,F536A,Microscopic detection,Microscopic detection,G295A,Log10 of count,,,6.3,,,,.,,VAL,Numerical Value,,
Nos132b,sampHoldingId=Serra da Lousa$herdId=3,No132b,PT,2020,5,29,com=sampT 12:00,1.0009,G148A,Gram,A16XE#F01.A04TJ,Adult bees,2020,12,30,1,AU_DK,L003A,None,RF-00011951-PAR,Nosema ceranae,,PCR,F086A,PCR,Species identification,,.,,,,,,,.,POS,BIN,Qualitative Value (Binary),,
Nos133a,sampHoldingId=Serra da Lousa$herdId=8,No133a,PT,2020,5,29,com=sampT 12:00,1.0047,G148A,Gram,A16XE#F01.A04TJ,Adult bees,2020,12,30,1,AU_DK,L003A,None,RF-00011951-PAR,Nosema ceranae,,Microscopic detection,F536A,Microscopic detection,Microscopic detection,G295A,Log10 of count,,,6.3,,,,.,,VAL,Numerical Value,,
Nos133b,sampHoldingId=Serra da Lousa$herdId=8,No133b,PT,2020,5,29,com=sampT 12:00,1.0047,G148A,Gram,A16XE#F01.A04TJ,Adult bees,2020,12,30,1,AU_DK,L003A,None,RF-00011951-PAR,Nosema ceranae,,PCR,F086A,PCR,Species identification,,.,,,,,,,.,POS,BIN,Qualitative Value (Binary),,
Pst335,sampHoldingId=Serra da Lousa$herdId=2,Ps335,PT,2020,5,29,com=sampT,,,.,A0BYQ,Wax,2020,12,1,1,LAB_ES,L003A,None,RF-0402-001-PPP,"Fluvalinate, tau-",Tau-Fluvalinate,GC-MS/MS,,.,,G061A,Milligram/kilogram,0.005,0.01,0.01,,,B001A,Whole weight,POS,VAL,Numerical Value,,
Pst336,sampHoldingId=Serra da Lousa$herdId=2,Ps335,PT,2020,5,29,com=sampT,,,.,A0BYQ,Wax,2020,12,1,1,LAB_ES,L003A,None,RF-0018-001-PPP,Acrinathrin,Acrinathrin,GC-MS/MS,,.,,G061A,Milligram/kilogram,0.005,0.01,0.019,,,B001A,Whole weight,POS,VAL,Numerical Value,,
Pst337,sampHoldingId=Serra da Lousa$herdId=2,Ps335,PT,2020,5,29,com=sampT,,,.,A0BYQ,Wax,2020,12,1,1,LAB_ES,L003A,None,RF-0506-001-PPP,Biphenyl,Biphenyl,GC-MS/MS,,.,,G061A,Milligram/kilogram,0.005,0.01,0.023,,,B001A,Whole weight,POS,VAL,Numerical Value,,
Pst338,sampHoldingId=Serra da Lousa$herdId=3,Ps338,PT,2020,5,29,com=sampT,,,.,A033P,Honey in combs,2020,12,1,1,LAB_ES,L003A,None,RF-0571-001-PPP,Coumaphos,Coumaphos,HPLC-MS/MS,F698A,HPLC-MS/MS,HPLC-MS/MS,G061A,Milligram/kilogram,0.005,0.01,0.013,,,B001A,Whole weight,POS,VAL,Numerical Value,,
Pst339,sampHoldingId=Serra da Lousa$herdId=8,Ps339,PT,2020,5,29,com=sampT,,,.,A0CVF,Beebread,2020,12,1,1,LAB_ES,L003A,None,RF-00003326-PAR,"Acetamiprid (sum of acetamiprid and N-desmethyl-acetamiprid (IM-2-1), expressed as acetamiprid)",Acetamiprid,HPLC-MS/MS,F698A,HPLC-MS/MS,HPLC-MS/MS,G061A,Milligram/kilogram,0.005,0.01,0.005,,,B001A,Whole weight,POS,LOQ,Non Quantified Value ( less than LOQ),,
Pst340,sampHoldingId=Serra da Lousa$herdId=2,Ps335,PT,2020,5,29,com=sampT,,,.,A0BYQ,Wax,2020,12,1,1,LAB_ES,L003A,None,RF-0079-001-PPP,Chlorfenvinphos,Chlorfenvinphos,GC-MS/MS,,.,,G061A,Milligram/kilogram,0.005,0.01,0.024,,,B001A,Whole weight,POS,VAL,Numerical Value,,
Pst341,sampHoldingId=Serra da Lousa$herdId=2,Ps335,PT,2020,5,29,com=sampT,,,.,A0BYQ,Wax,2020,12,1,1,LAB_ES,L003A,None,RF-0571-001-PPP,Coumaphos,Coumaphos,HPLC-MS/MS,F698A,HPLC-MS/MS,HPLC-MS/MS,G061A,Milligram/kilogram,0.005,0.01,0.089,,,B001A,Whole weight,POS,VAL,Numerical Value,,
Pst342,sampHoldingId=Serra da Lousa$herdId=3,Ps342,PT,2020,5,29,com=sampT,,,.,A0CVF,Beebread,2020,12,1,1,LAB_ES,L003A,None,RF-00003326-PAR,"Acetamiprid (sum of acetamiprid and N-desmethyl-acetamiprid (IM-2-1), expressed as acetamiprid)",Acetamiprid,HPLC-MS/MS,F698A,HPLC-MS/MS,HPLC-MS/MS,G061A,Milligram/kilogram,0.005,0.01,0.005,,,B001A,Whole weight,POS,LOQ,Non Quantified Value ( less than LOQ),,
Pst343,sampHoldingId=Serra da Lousa$herdId=2,Ps343,PT,2020,5,29,com=sampT,,,.,A033P,Honey in combs,2020,12,1,1,LAB_ES,L003A,None,RF-0571-001-PPP,Coumaphos,Coumaphos,HPLC-MS/MS,F698A,HPLC-MS/MS,HPLC-MS/MS,G061A,Milligram/kilogram,0.005,0.01,0.007,,,B001A,Whole weight,POS,LOQ,Non Quantified Value ( less than LOQ),,
Var161,sampHoldingId=Serra da Lousa$herdId=11,Va161,PT,2020,5,29,com=sampT 15:43,100,G199A,animal,A16XE#F01.A04TJ,Adult bees,2020,12,15,1,UC_PT,L003A,None,RF-00011963-PAR,Varroa,,Soapy water method,F700A,Soapy water method,Soapy water method,G291A,number per 100 adult bees,,,,,,,.,,LOD,Non Detected Value ( less than LOD),,
Var162,sampHoldingId=Serra da Lousa$herdId=2,Va162,PT,2020,5,29,com=sampT 15:43,100,G199A,animal,A16XE#F01.A04TJ,Adult bees,2020,12,15,1,UC_PT,L003A,None,RF-00011963-PAR,Varroa,,Soapy water method,F700A,Soapy water method,Soapy water method,G291A,number per 100 adult bees,,,,,,,.,,LOD,Non Detected Value ( less than LOD),,
Var163,sampHoldingId=Serra da Lousa$herdId=3,Va163,PT,2020,5,29,com=sampT 15:43,100,G199A,animal,A16XE#F01.A04TJ,Adult bees,2020,12,15,1,UC_PT,L003A,None,RF-00011963-PAR,Varroa,,Soapy water method,F700A,Soapy water method,Soapy water method,G291A,number per 100 adult bees,,,,,,,.,,LOD,Non Detected Value ( less than LOD),,
Var164,sampHoldingId=Serra da Lousa$herdId=4,Va164,PT,2020,5,29,com=sampT 15:43,100,G199A,animal,A16XE#F01.A04TJ,Adult bees,2020,12,15,1,UC_PT,L003A,None,RF-00011963-PAR,Varroa,,Soapy water method,F700A,Soapy water method,Soapy water method,G291A,number per 100 adult bees,,,1.6,,,,.,POS,VAL,Numerical Value,,
Var165,sampHoldingId=Serra da Lousa$herdId=5,Va165,PT,2020,5,29,com=sampT 15:43,100,G199A,animal,A16XE#F01.A04TJ,Adult bees,2020,12,15,1,UC_PT,L003A,None,RF-00011963-PAR,Varroa,,Soapy water method,F700A,Soapy water method,Soapy water method,G291A,number per 100 adult bees,,,,,,,.,,LOD,Non Detected Value ( less than LOD),,
Var166,sampHoldingId=Serra da Lousa$herdId=8,Va166,PT,2020,5,29,com=sampT 15:43,100,G199A,animal,A16XE#F01.A04TJ,Adult bees,2020,12,15,1,UC_PT,L003A,None,RF-00011963-PAR,Varroa,,Soapy water method,F700A,Soapy water method,Soapy water method,G291A,number per 100 adult bees,,,0.6,,,,.,POS,VAL,Numerical Value,,
Vir749,sampHoldingId=Serra da Lousa$herdId=12,Vi749,PT,2020,5,29,com=sampT 16:26,20,G155A,Milligram,A16XE#F01.A04TJ,Adult bees,2020,12,30,1,AU_DK,L003A,None,RF-00011956-PAR,Sacbrood virus,,QPCR for (R/D)NA quantification,F087A,Quantitative polymerase chain reaction (QPCR),QPCR for (R/D)NA quantification,G295A,Log10 of count,0,0,1.8,,,,.,,VAL,Numerical Value,,
Vir746,sampHoldingId=Serra da Lousa$herdId=12,Vi746,PT,2020,5,29,com=sampT 16:26,20,G155A,Milligram,A16XE#F01.A04TJ,Adult bees,2020,12,30,1,AU_DK,L003A,None,RF-00011952-PAR,Acute bee paralysis virus,,QPCR for (R/D)NA quantification,F087A,Quantitative polymerase chain reaction (QPCR),QPCR for (R/D)NA quantification,G295A,Log10 of count,0,0,1.2,,,,.,,VAL,Numerical Value,,
Vir747,sampHoldingId=Serra da Lousa$herdId=12,Vi747,PT,2020,5,29,com=sampT 16:26,20,G155A,Milligram,A16XE#F01.A04TJ,Adult bees,2020,12,30,1,AU_DK,L003A,None,RF-00011955-PAR,Deformed wing virus - type B,,QPCR for (R/D)NA quantification,F087A,Quantitative polymerase chain reaction (QPCR),QPCR for (R/D)NA quantification,G295A,Log10 of count,0,0,2.7,,,,.,,VAL,Numerical Value,,
Vir748,sampHoldingId=Serra da Lousa$herdId=12,Vi748,PT,2020,5,29,com=sampT 16:26,20,G155A,Milligram,A16XE#F01.A04TJ,Adult bees,2020,12,30,1,AU_DK,L003A,None,RF-00011954-PAR,Deformed wing virus - type A,,QPCR for (R/D)NA quantification,F087A,Quantitative polymerase chain reaction (QPCR),QPCR for (R/D)NA quantification,G295A,Log10 of count,0,0,5.2,,,,.,,VAL,Numerical Value,,
Vir750,sampHoldingId=Serra da Lousa$herdId=2,Vi750,PT,2020,5,29,com=sampT 16:26,20,G155A,Milligram,A16XE#F01.A04TJ,Adult bees,2020,12,30,1,AU_DK,L003A,None,RF-00011952-PAR,Acute bee paralysis virus,,QPCR for (R/D)NA quantification,F087A,Quantitative polymerase chain reaction (QPCR),QPCR for (R/D)NA quantification,G295A,Log10 of count,0,0,2.9,,,,.,,VAL,Numerical Value,,
Vir751,sampHoldingId=Serra da Lousa$herdId=2,Vi751,PT,2020,5,29,com=sampT 16:26,20,G155A,Milligram,A16XE#F01.A04TJ,Adult bees,2020,12,30,1,AU_DK,L003A,None,RF-00011955-PAR,Deformed wing virus - type B,,QPCR for (R/D)NA quantification,F087A,Quantitative polymerase chain reaction (QPCR),QPCR for (R/D)NA quantification,G295A,Log10 of count,0,0,6.5,,,,.,,VAL,Numerical Value,,
Vir752,sampHoldingId=Serra da Lousa$herdId=2,Vi752,PT,2020,5,29,com=sampT 16:26,20,G155A,Milligram,A16XE#F01.A04TJ,Adult bees,2020,12,30,1,AU_DK,L003A,None,RF-00011954-PAR,Deformed wing virus - type A,,QPCR for (R/D)NA quantification,F087A,Quantitative polymerase chain reaction (QPCR),QPCR for (R/D)NA quantification,G295A,Log10 of count,0,0,7.6,,,,.,,VAL,Numerical Value,,
